title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
The Wicklow Arms,,578,"4,7",1-10€,,"Rodríguez Arias K., 30, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['12:00–1:00'], 'jueves': ['12:00–24:00'], 'viernes': ['Abierto 24 horas'], 'sábado': ['13:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['12:00–1:00'], 'martes': ['12:00–1:00']}",,"['El ambiente irlandés más genuino de Bilbao, si quieres tomar una pinta de Guinness bien puesta, este es el sitio.…Más', 'De los pocos sitios de Bilbao que siguen teniendo Guiness de barril. Sitio pequeño pero muy acogedor. Recuerda a un pub tipico británico. Si quieres una buena cerveza y ver …Más', 'Un irlandes como dios manda, y no una cadena. Lo que te da la pista que es un buen bar que tira bien la birra, es que esta lleno de angloparlantes, que van a…Más']","['Pub muy pequeño en el centro de Bilbao y sin duda el más auténtico de Bilbao. Ideal para tomar una buena pinta rodeado de irlandeses e ingleses de Bilbao.', 'Wicklow Arms Bilbao. 485 Me gusta · 4 personas están hablando de esto · 929 personas han estado aquí. In Bilbao since 1995.', ""7 sept 2018 — Iker Gutierrez se ha desplazado hasta la Calle Rodríguez Arias Nº30 de Bilbao donde se encuentra 'The Wicklow Arms' uno de los pubs irlandeses...""]"
Bar -Restaurante Erronda Zaharra,,539,"4,2",10-20€,,"Uribarri Kalea, 18, Uribarri, 48007 Bilbo, Bizkaia","{'miércoles': ['7:00–23:00'], 'jueves': ['7:00–23:00'], 'viernes': ['7:00–1:00'], 'sábado': ['Cerrado'], 'domingo': ['9:00–23:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00', 'Actualizado por esta empresa hace 7 semanas']}",,"['Hemos estado comiendo ahí tres personas cada uno 10 €, plato combinado, postre y bebida.…Más', 'Llevo poco tiempo frecuentando este bar-restaurante, la atencion es inmejorable, camareros simpaticos, una camarera me explico con atencion horario bar en estas…Más', 'Cantidad y calidad precio espectacular,además de un servicio top. El Ossobuco de pavo que hemos comido hoy estaba súper jugoso y sabroso, Sin duda repetiremos.']","['The bar Erronda Zaharra is located at Uribarri Kalea 18 48007 Bilbao. Erronda Zaharra Bilbao on Schlouk Map with all info: opening hours happy hours ...', '24 dic 2021 — Cuarenta personas han disfrutado de un menú navideño en Bilbao. Una iniciativa solidaria del bar ""Erronda Zaharra"" de Uríbarri y la...', '24 dic 2023 — El Erronda Zaharra de Uribarri lleva años elaborando menús para los más necesitados el día de Nochebuena.']"
Kalí Órexi by Labocatorio,,1000,"4,7",10-20€,,"Fernández del Campo K., 31, Abando, 48010 Bilbo, Bizkaia",{},,"['Fuimos por recomendación y fue un acierto. Nos recomendaron platos que,junto a otros que veíamos pasar,tenían muy buena presencia. Comimos genial. A pesar de…Más', 'Tercera vez que voy y seguro que volveré. Una muy buena oportunidad de probar la cocina griega a precio muy competitivo (8€ el plato, 4-5€ los entrantes y 3,5€…Más', 'Una experiencia auténtica y deliciosa en un rincón griego que recomiendo sin duda alguna! Esta pequeña taberna griega es un verdadero tesoro que cautiva con su…Más']","['KALÍ ÓREXI by LABOCATORIO ofrece la mejor experiencia de comida Griega a domicilio. Realiza tu pedido online o descarga nuestra app y disfruta de...', 'LABOCATORIO Bilbao - Abando - Menú Precios y Restaurante Opiniones - Tripadvisor. Bilbao; Provincia de Vizcaya; País Vasco; España; Europa. Bilbao. Turismo en...', 'Toda la información del restaurante Kalí Órexi by Labocatorio en Bilbo: Fotos opiniones de usuarios precios y menú. Reserva online de forma gratuita en...']"
Ikatza bar 2,,221,"4,2",1-10€,Tiene terraza· No se aceptan reservas,"Av. del Ferrocarril, 1, Abando, 48013 Bilbao, Biscay","{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–22:00'], 'viernes': ['8:00–22:30'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–22:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Estuve hoy en la tarde, me pilló de pasada. Fui a tomarme un café, y he de reconocer que tanto el café como la mano de Jose al ponerlo ha sido excepcional.…Más', 'Yo soy fumador y es una pena que las mesas de la terraza, siempre están llenas de vasos y no sacan ningún trapo para limpiarlas, por lo que suelen estar sucias.', 'Buen bar con terraza, agradable para tomar algo']","['Ubicación y contacto. Simon Bolivar Kalea 25 48013 Bilbao España. Indautxu.', ""Ikatza Bar restaurante un lugar para hacer historia Simón Bolívar25Bilbao. www.ikatza.com. 2023's profile picture. 2023. tabla de jamon's profile picture."", 'Ikatza Bilbao. 323 Me gusta · 143 personas han estado aquí. Ikatza Bar Restaurante está pensado como un lugar diferente donde el buen gusto y la...']"
Alameda,Clásico bar popular con barra de pintxos y cocina casera conocido por sándwiches.,539,"4,2",1-10€,,"Urkixo Zumarkalea, 40, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–22:00'], 'viernes': ['9:00–22:00'], 'sábado': ['11:00–22:30'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:00'], 'martes': ['9:00–22:00']}",,"['Probamos el pintxo típico de este bar ""las Felipadas"" (un sandwich que recibe el nombre de un cliente llamado Felipe que inventó este pintxo de mayonesa,…Más', 'Bar clásico (quedan pocos) debe mejorar el servicio en horas punta, frente a la Alhóndiga y Pza. Bizkaia. Su pintxo estrella la Felipada, pero los demás no ……Más', 'El trato, excelente. El servicio, fabuloso. Y la comida, sublime. Se nota q es la cocina con amor. Un 10. Aconsejable 100%100.']","['El restaurante Alameda está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5; Atmósfera:...', 'Bar Alameda Bilbao · Página · Bar · +34 944 43 50 08 · Calificación · 44 28 opiniones.', 'El bar Alameda fundado hace más de 65 años y situado junto a la Alhóndiga es conocido por hacer unos de los sándwiches más ricos de Bilbao. A diario se forman...']"
D. O Bilbao,,728,"4,3",€€,,"Rodríguez Arias K., 52, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['11:00–1:00'], 'jueves': ['11:00–1:00'], 'viernes': ['11:00–1:00'], 'sábado': ['11:00–1:00'], 'domingo': ['11:00–16:00'], 'lunes': ['11:00–1:00'], 'martes': ['11:00–1:00']}",,"['Servicio denigrante. Fui con unos amigos a tomar algo y de primeras la camarera nos trato de malas formas. Eramos 6 y solo nos dejaron sentarnos 5 (una de pie…Más', 'Me pedí un solomillo al foei y me dicen que no hay. Lo pida la pimienta (24€). En 3 min me trae un plato con 2 filetes finos con una piscina de salsa un tanto…Más', 'Menú del día muy bueno aún quizás algo más caro que lo que hay en el entorno (26 euros por persona). Trato muy bueno, no nos pusieron pegas por llegar tarde. Recomendable !…Más']","['El restaurante D.O Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3; Atmósfera:...', 'El D.O Bilbao es un moderno restaurante para satisfacer a todos los paladares y todos los gustos ya que es capaz de fusionar la cocina vasca tradicional con...', 'Un excelente restaurante con una gran oferta en bebidas. Nuestra cocina casera española te agasajará con platos auténticos y tradicionales. Dentro de la oferta...']"
Restaurante Beraia,Restaurante de cocina vasca innovadora con marisco pintxos y comedores de un interiorismo moderno y elegante.,658,"4,1",10-20€,,"Alameda de Recalde, 20, Abando, 48009 Bilbao, Biscay","{'miércoles': ['12:00–17:00', '19:00–24:00'], 'jueves': ['12:00–17:00', '19:00–24:00'], 'viernes': ['12:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['12:00–17:00', '19:00–22:00']}",,"['Para mí es uno de los restaurantes mejores del centro para comer, el trato del personal es espectacular sobretodo el de la encargada, siempre atenta con el…Más', 'Hola cómo información os diré, que hemos ido tanto al menú de día, como a los menús concertados de fin de semana, (de los que tienen gran variedad), simplemente…Más', 'Estuve comiendo el otro día en este restaurante la comida muy bien el servicio deja mucho que desear porque hay una camarera que me imagino que debe ser la…Más']","['Ven a degustar los platos elaborados y con la materia prima de mejor calidad que el equipo Beraia prepara con mucho mimo.', 'El restaurante Beraia está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4; Atmósfera: 4...', 'Excelente relación calidad-precio-zona bilbaína . Destacan el buen hacer en los fogones  servicio de barra y atención en mesa . Amabilísimos  agiles  rápidos...']"
La taberna de Zarate,,917,"4,2",1-10€,,"Fernández del Campo K., 35, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['10:00–23:30'], 'jueves': ['10:00–23:30'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['11:00–23:30'], 'lunes': ['Cerrado'], 'martes': ['10:00–23:30']}",,"['Fuimos un grupo de 11 personas a cenar y nos dió da la impresión de que este establecimiento comienza a morir de éxito. Porque nos sirvieron una tortilla ……Más', 'Dudaba en poner este comentario, pero después de leer todas las quejas del personal... no me ha extrañado nada lo que me ha sucedido. Pido un zurito y un pincho…Más', 'Sin duda una de las mejores tortillas de Bilbao. La picante, con alegrías, es un vicio. Punto de cuajado perfecto, buen punto de sal y riquísima.…Más']","['La taberna de Zarate · Cocina abierta todo el día. Reservas únicamente al teléfono 946073109...', 'La Taberna de Zarate · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Fernández del Campo Kalea 35 48010 Bilbao...', 'Horarios Cerrado ahora · Martes de 10:00 a 23:30 · Miércoles de 10:00 a 23:30 · Jueves de 10:00 a 23:30 · Viernes de 10:00 a 00:00 · Sábado de 10:00 a 00:00...']"
GildaToki,,150,"4,3",1-10€,Tiene terraza· Sirve buenos cócteles· No se aceptan reservas,"Henao Kalea, 30, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['11:30–15:30', '18:00–22:00'], 'jueves': ['11:30–15:30', '18:00–22:00'], 'viernes': ['11:30–15:30', '18:00–23:00'], 'sábado': ['11:30–15:30', '18:00–23:00'], 'domingo': ['11:30–15:30'], 'lunes': ['Cerrado'], 'martes': ['11:30–15:30', '18:00–22:00']}",,"['Todo un acierto, aunque cuando fuimos la variedad de Gildas no fue impresionante (había 6-7 tipos), nos sorprendió lo pequeño que es el local y que solo cuenta con una única mesa de ter…Más', 'Hace realmente honor a su nombre.…Más', 'Me encanta el pequeño establecimiento de la franquicia Gildatoki que está situado en la calle Henao. Si bien está claro que la fama les precede por su variedad…Más']","['Horario de apertura · lun: · mar: · mié: · jue: · vie: · sáb: · dom: 10:00–15:30...', 'El restaurante GildaToki está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 4.5; Calidad/precio: 5...', 'Contacto · Teléfono. 690 00 70 70 · Gildatoki Estraunza. Calle Estraunza 1 48011 Bilbao · Gildatoki Henao. Henao Kalea 30 48009 Bilbao · Lezama. Polígono La Cruz...']"
Bar Jaime,,824,"4,5",1-20€,,"Gran Vía de Don Diego López de Haro, 86, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['7:15–1:30'], 'jueves': ['7:15–1:30'], 'viernes': ['7:15–1:30'], 'sábado': ['7:15–1:30'], 'domingo': ['Cerrado'], 'lunes': ['7:15–1:30'], 'martes': ['7:15–1:30']}",,"['Pequeño pero muy acogedor. Una buena cantidad de pinchos y pequeños bocatas fríos para escoger.…Más', 'Sitio especializado en café, pintxos, y copas. La tortilla de patata es de las mejores de Bilbao. Tiene terraza fuera. El interior es pequeño pero acogedor.…Más', 'Los camareros un encanto, además tienen unos pintxo espectaculares.. No he tenido todavía la oportunidad de probar la comida pero estoy segura que me va a…Más']","['El restaurante Cafe & Bar Jaime está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 4.5; Calidad/precio: 4.5...', 'COCKTAILS · Vermut de la casa. 350 € · Aperol Spritz. 400 € · Negroni Sbagliato. 500 € · Campari Orange Passioni. 600 € · Bloody Mary. 600 € · Dry Martini.', 'Es un pequeño bar por dentro pero con una buena terraza los pintxos buenísimos el café muy rico variedad de vinos y unas copas maravillosas. Muy buena...']"
Topa Bilbao,,169,"4,5",10-20€,,"Goienkale, 42, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['13:00–16:00', '19:00–22:00'], 'jueves': ['13:00–16:00', '19:00–22:00'], 'viernes': ['13:00–16:00', '19:00–23:00'], 'sábado': ['13:00–23:30'], 'domingo': ['13:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['13:00–16:00', '19:00–22:00', 'Actualizado por esta empresa hace 7 semanas']}",,"['Bastante bien todo en general.…Más', 'Un local bastante pequeño, apenas entran 10 personas. Sin embargo, está muy bien decorado y ambientado y el servicio es fantástico. La chica que nos atendió…Más', 'El local es pequeño pero está bien distribuido y muy bien decorado.\nLa comida es como una especie de pokes pero con bas…Más']","['Hot fries Bowls Street food de la buena Reservas solo +10 pers. Delivery . Goienkale 42 Bilbao Spain 48005.', 'Usa tu cuenta de Uber para pedir entregas de Topa Bilbao en Bilbao. Explora el menú echa un vistazo a los artículos populares y haz un seguimiento de tu...', 'Necesitas pedir algo de TOPA en Bilbao? Utiliza Glovo y recibirás tu pedido en casa de forma fácil y rápida. Pide online con Glovo ahora.']"
Poza 40,Hamburguesas y raciones en una animada cervecería con dardos billar futbolín y deportes por televisión.,445,"4,0",10-20€,,,"{'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30'], 'viernes': ['10:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–17:00'], 'lunes': ['10:00–22:30'], 'martes': ['10:00–22:30']}",,"['Mis amigas y yo tuvimos una muy mala experiencia en este lugar, ya que fuimos a tomar unas copas y nos querían echar del establecimiento sin haber terminado…Más', 'Buenos pintxos,buena atención y buen precio dentro del desayuno.', 'Buen sitio para tomarse una cerveza en Bilbao, el local es pequeño para acogedor, hay varias mesas y una barra con pintxos.…Más']","[""Bilbao Calle Licenciado Poza 40 •Tu bar de Kinitos y fútbol ⚽ • Reservas por mensaje privado. Poza 40 Bilbao Spain 48011. DÍAS DE FUTBOL's profile..."", 'Suelo ir de vez en cuando tanto jueves como fines de semana y la atención es muy rápida. Los pintxos sin complicaciones están muy buenos.', 'POZA 40 Bilbao. 826 Me gusta · 1282 personas han estado aquí. ¡Los mejores kinitos!']"
Molinillo Bilbao,Bar sencillo de pinchos tradicionales cerveza y vino.,718,"3,9",10-20€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['7:30–24:00'], 'jueves': ['7:30–24:00'], 'viernes': ['7:30–2:00'], 'sábado': ['10:00–15:00'], 'domingo': ['Cerrado'], 'lunes': ['7:30–24:00'], 'martes': ['7:30–24:00']}",,"['Espectacular todo, se nota que cuidan la calidad del género y de los vinos.\nMuy recomendablr el de cecina y el erizo.…Más', 'Calidad buena, pero... lo de poner lista de precios de cara al cliente para cuando? Lo de decir cuanto sale la consumición para cuando? Lo de dar el ticket para cuando?', 'El sitio de Pintxos que mas nos ha gustado de Bilbao. Muy rico, buen precio y local bonito y acogedor. Muy recomendable.…Más']","['Abrir/cerrar la navegación. Inicio · Pintxos · Vinos · Tintos · Blancos · Txakoli · Otros · Cervezas Artesanales · Nuestro Local · Eventos y Catering...', 'Cafeteria El Molinillo · Puntuaciones y opiniones · Detalles · Ubicación y contacto. C. Ledesma 5 48001 Bilbao España.', 'Los mejores pinchos de Bilbao. Variedad y cantidad cada cual más rico y mejor elaborado. Se puede comer a base de pinchos un placer sensorial y gustativo.']"
Bar Restaurante SILVIA_Antes LA FONDUE,,14,"4,4",,,"Acebal Idígoras Kalea, n 6, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–2:30'], 'sábado': ['10:00–2:30'], 'domingo': ['10:00–24:00'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",,"['Muy rico todo 😋 lo recomiendo 😜…Más', 'Venimos a Cenar y estaba cerrado a pesar de poner abierto hasta las 12. El lugar se llama Kovac. No existe La Fondue', 'Buen restaurante y buena atención de Silvia y el personal']","['6 ene 2024 — Bar Restaurante SILVIA_Antes LA FONDUE n.º 594 entre los restaurantes de Bilbao: 16 opiniones y 8 fotos detalladas.', 'La carta actualizada de Bar Restaurante SILVIA_Antes LA FONDUE. Precios y opiniones de los clientes sobre sus platos.', 'Bar Restaurante SILVIA_Antes LA FONDUE es Restaurante en Bilbao: encuentra reseñas de clientes más actualizadas y toda la información de contacto incluso el...']"
