title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Bar Espinosa,,20,"3,4",1-10€,,"Areiltza Doktorearen Zumarkalea, 47, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['12:00–3:00'], 'sábado': ['12:00–3:00'], 'domingo': ['12:00–24:00'], 'lunes': ['12:00–24:00'], 'martes': ['12:00–24:00'], 'miércoles': ['12:00–24:00'], 'jueves': ['12:00–24:00', 'Actualizado por otras personas hace 11 semanas']}",632 50 09 22,"['Gente muy agradable y amable. El límite del tiempo no es cierto, ya que yo he podido estar con mis amigos sin ningún problema. Pero hay que entender que es un…Más', 'Después de haber tenido cuatro consumiciones INACABADAS, sale la camarera a decirnos que la jefa le ha mandado que nos eche del local ya que llevábamos más de…Más', 'Pedimos señalando la carta si nos podía hacer un menú pero vegetariano (falafel) que incluía patatas y bebida. Primero nos dice que sí, y luego nos sirve el…Más']","['Translated by Google Very nice and friendly people. The time limit is not true since I have been able to be with my friends without any problem.', 'Translated by Google The bar is very well located it has excellent and varied wines and pinchos the empenadas are very well seasoned very crispy and tasty...', '26 sept 1981 — Un hombre murió anoche asesinado en Bilbao por disparos de un atracador que acababa de robar su establecimiento el bar Espinosa situado en...']"
Olimpia cafe+bar,,515,"3,9",1-10€,Tiene terraza· Ideal para ver deportes· Se admiten perros en el interior,"Egaña Kalea, 21, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['7:00–23:00'], 'sábado': ['7:00–23:00'], 'domingo': ['8:00–23:00'], 'lunes': ['Cerrado'], 'martes': ['7:00–23:00'], 'miércoles': ['7:00–23:00'], 'jueves': ['7:00–23:00']}",944 44 03 47,"['Menú escaso y caro para lo que es. Albóndigas con salsa= cuatro albóndigas y doce patatas mal contadas. Le pedimos que cambiara uno de los postres por un café y…Más', 'Un servicio excelente. Entramos para desayunar y nos atendieron super rápido. Ponen música agradable, hay buen ambiente y gran variedad de pintxos,…Más', 'He entrado de forma casual y con prisa. He dudado al ver que eran mesas cerca de la barra y/o en terraza. Error. El Karma. Menú con recetas sencillas?? y…Más']","['Es un bar excelente con pinchos de calidad difícil de igualar y con mucha variedad que se ha mantenido a lo largo de los años; además admiten perritos; así que...', 'Consigue las mejores ofertas para Cafeteria Olimpia en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', '16 ene 2024 — Si coincide que estás cerca de Plaza de Toros visita esta cafetería. Los platos de su cocina española están muy bien elaborados en Olimpia...']"
LIFE BILBAO,,145,"4,4",1-10€,Tiene terraza· Sirve buenos cócteles· Se sirve comida en el bar,"Arechavaleta Kalea, 2, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['8:30–24:00'], 'sábado': ['11:00–24:00'], 'domingo': ['11:00–16:00'], 'lunes': ['8:30–22:00'], 'martes': ['8:30–22:00'], 'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00']}",,"['Muy mala atención por parte de la camarera. Hemos estado esperando 15 minutos para dos Cola Caos cuando no habia gente en el local que atender. La chica…Más', 'Café perfecto. Las camareras de 10. Servicio súper profesional. Música perfecta!!…Más', 'Típico bar bilbaíno, donde parar a tomar unos pinchos ( impresionantes las tortillas) y una cerveza o vino. Cuenta con j a terraza q si el día lo permite se puede disfrutar y está u…Más']","['Life Bilbao Bilbao Spain. 1086 likes · 5 talking about this · 6 were here. Todos los eventos lugares imprescindibles y los mejore locales que visitar...', 'Life Bilbao es un bar ubicado en la calle Arechavaleta de Bilbao que cuenta con una terraza donde se puede disfrutar del ambiente exterior. Además se puede...', 'Se precisa cociner@ para retuerto con experiencia demostrable 2 años. Imprescindible: -vehículo propio. -documentación en regla. Se ofrece: contrato media...']"
Batzoki Indautxu,,79,"4,3",20-30€,Tiene terraza,"Indautxu Kalea, 7, Abando, 48009 Bilbo, Bizkaia","{'viernes': ['12:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–24:00'], 'lunes': ['12:00–24:00'], 'martes': ['12:00–24:00'], 'miércoles': ['12:00–24:00'], 'jueves': ['12:00–24:00']}",944 04 72 41,"['Perfecto para cena en pareja , cuadrilla , cumpleaños (zona reservada ).\nSe come fenomenal , la chuleta 🥩 está de infarto (exquisi…Más', 'Solo me ha dado tiempo sacar foto al postre, porque lo demás estaba tan rico, que se me olvidó sacar fotos. Siempre venimos aquí si queremos sorprender a ……Más', 'Sólo me ha dado tiempo para tomar una foto de postre, porque el resto era tan rico, olvidé tomar fotos. Siempre venimos aquí si queremos sorprender a alguien, y ……Más']","['El restaurante Batzoki Indautxu está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4.5...', '1 ago 2023 — Batzoki Indautxu · Dirección: Particular de Indautxu 7. Bilbao. · Teléfono: 944047241. · Precios: Menú del día: 2060 €. Menú fin de semana: 42 €.', 'El Batzoki de Indautxu con más de 30 años de andadura es uno de los restaurantes insignia de la gastronomía típica vasca el lugar idóneo para disfrutar...']"
Zaharra taberna,,269,"4,0",1-10€,Tiene terraza· Sirve buenos cócteles· No se aceptan reservas,"Poza Lizentziatuaren Kalea, 53, Abando, 48009 Bilbo, Bizkaia","{'viernes': ['10:00–0:30'], 'sábado': ['10:00–0:30'], 'domingo': ['12:00–17:00'], 'lunes': ['10:00–22:30'], 'martes': ['10:00–22:30'], 'miércoles': ['10:00–22:30'], 'jueves': ['10:00–23:30']}",944 36 24 74,"['Buena oferta de omelette de patata pintxos. Gran valor por dinero. ¡Fue genial! (Original) Buena tortilla de patata pintxos oferta. Gran relación calidad precio. ¡Era tan bueno!', 'Barra de pintxos amplia, mucha variedad de tortillas, todo rico.…Más', 'Tortillas, pintxos y tapas. Vino, cerveza y refrescos. Buena ubicación y la calidad de los pintxos es buena. Lo recomiendo. Tortillas, pintxos y tapas. Vino, cerveza y refrescos. Bu…Más']","['Además de nuestra carta también os ofrecemos 4 menús concertados. A sólo 15 minutos del centro de Bilbao podrás disfrutar de la tranquilidad del campo. que...', 'El restaurante Zaharra está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4; Atmósfera: 4...', 'ZAHARRA Bilbao - Colon de Larreategui 13 Abando - Número de Teléfono y Restaurante Opiniones - Tripadvisor. Bilbao · Provincia de Vizcaya · País Vasco...']"
CAFE BAR PINKERTON,,705,"4,1",1-10€,,"Areiltza Doktorearen Zumarkalea, 37, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['7:30–23:00'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–23:00'], 'lunes': ['7:30–23:00'], 'martes': ['7:30–23:00'], 'miércoles': ['7:30–23:00'], 'jueves': ['7:30–23:00']}",944 44 18 51,"['Extraordinario bar amplio, y el café magnífico, buenos pinchos y gran ambiente…Más', 'Hemos probado a desayunar en este café porque nos parecía llamativa desde fuera la barra de pinchos. Hemos pedido dos desayunos de café con leche y tortilla.…Más', 'Bien situado, con buen ambiente para tomar unos vinos. Las chicas de la barra atienden muy bien.…Más']","['Ubicación y contacto. Areiltza Doktorearen Zumarkalea 37 Esquina con Simon Bolivar Kalea 48010 Bilbao España.', 'Bar de pintxos con una terraza amplia en Areilza. Los pintxos bastante ... El café está normalito. Viene con un chocolatito... Fecha de la visita: marzo de...', 'Pinkerton en Bilbao. Areiltza Doktorearen Zumarkalea 37 Bilbao · 944 44 18 51. Las mejores Terrazas.']"
Bihotz Zuri-gorria,,494,"4,2",1-10€,Tiene terraza· Sirve buenos cócteles· Se sirve comida en el bar,"Poza Lizentziatuaren Kalea, 30, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['9:00–23:30'], 'sábado': ['10:00–23:30'], 'domingo': ['12:00–15:30'], 'lunes': ['9:00–22:30'], 'martes': ['9:00–22:30'], 'miércoles': ['9:00–22:30'], 'jueves': ['9:00–22:30']}",946 41 87 87,"['Tienes muchas variedades de pinchos yo tomé la de atún que llevaba anchoa y alegría,muy rico 😋…Más', 'Fuimos de visita a Bilbao y nos encantó el sitio. Muy bien ambientado, con un personal muy agradable y el pinxo de jamón, queso de cabra y mermelada de fresa fue un descubr…Más', 'Lugar excepcional para los amantes del queso. Tienen unas tortillas de queso de vicio.…Más']","['Encuentra el Bihotz Zuri Gorria. Un bar de pinchos donde vivir los partidos del Athletic en Pozas Bilbao.', 'Bihotz Zuri-gorria · Testimonios · Galería · Contactar. Contacto. Llamar ahora. 946 41 87 87...', '16 ene 2024 — Bihotz Zuri-gorria n.º 589 entre los cafés de Bilbao: 545 opiniones y 84 fotos detalladas. Localízalo en el mapa y llama para reservar...']"
Restaurante Japonés - IPINDO,,643,"4,2",10-20€,Se sirven platos vegetarianos· Tiene Wi-Fi· Sillas altas disponibles,"San Mames Zumarkalea, 39, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['11:30–16:30', '19:30–24:00'], 'sábado': ['11:30–16:30', '19:30–24:00'], 'domingo': ['11:30–16:30', '19:30–24:00'], 'lunes': ['11:30–16:30', '19:30–24:00'], 'martes': ['11:30–16:30', '19:30–24:00'], 'miércoles': ['11:30–16:30', '19:30–24:00'], 'jueves': ['11:30–16:30', '19:30–24:00']}",944 05 04 49,"['Un restaurante muy bonito, con una decoración muy cuidada, un ambiente acogedor y cálido, y con una iluminación relajante. Fuimos a comer varias amigas y…Más', 'Muy buen menú del día, buena calidad precio.', 'Comida riquísima. Buena calidad y atención. Para repetir sin duda.…Más']","['74 opiniones#404 de 987 restaurantes en Bilbao€€ - €€€JaponesaSushiAsiática. Alameda de San Mames 39 48010 Bilbao España +34 944 05 04 49 Página web.', 'Alameda de San Mames 39 48010 Bilbao Horario: 11:30 ~ 16:30 / 19:30 ~ 24:00. Copyright Restaurante Ipindo © 2017 Powered by WebgoShop™ 3.1.0 A1广告.', 'Fuimos a comer porque teníamos antojo de comida asiática. El menú muy variado con varios platos a elegir entrante primero segundo y postre 11€. Además...']"
Muskitza,,80,"4,5",€,Tiene terraza· No se aceptan reservas,"Areiltza Doktorearen Zumarkalea, 20, Abando, 48011 Bilbo, Bizkaia",{},,"['Da gusto estar en en un Bar tan autentico. Me gusta este bar y me gusta su gente. El nota de la barra muy atento y siempre atendiendo con una sonrisa. El unico problema es que es…Más', 'Bar de toda la vida, tasca genial, con ambiente excelente, bar familiar, pequeñito y muy de barrio, de los pocos que quedan así en Indautxu. Un aplauso para los dueños que siguen …Más', 'bar tranquilo buena música. buen ambiente, los platos son de comida internacional y tienen los pinchos tradicional del país vasco, las personas que están en la…Más']","['Muskitza Bilbao. 172 Me gusta · 43 personas han estado aquí. Hidratando a la gente desde 1984.', '16 ene 2024 — Muskitza n.º 1128 entre los pubs y bares de Bilbao: ❤️ 92 opiniones y 26 fotos detalladas. Localízalo en el mapa y llama para reservar...', 'distrito de ABANDO. Puedes ponerte en contacto con este bar en el teléfono 944421934 o utilizando el formulario que verás en esta misma página. Además si ya...']"
MARTXO BGC,,200,"4,7",50-60€,Tiene terraza,"Rodríguez Arias K., 71, Abando, 48013 Bilbo, Bizkaia","{'viernes': ['9:30–1:00'], 'sábado': ['12:30–1:00'], 'domingo': ['12:30–23:00'], 'lunes': ['9:30–16:00'], 'martes': ['9:30–23:00'], 'miércoles': ['9:30–23:00'], 'jueves': ['9:30–24:00']}",628 24 04 55,"['Excepcional, merece la pena conocerlo.\nProducto de calidad y preparado en su punto.…Más', 'ME HA ENCANTADO.\nEs un restaurante que ha abierto sus puertas recientemente en Bilbao. Local…Más', 'Súper recomendable! Pedimos arroz con bogavante (hay que pedirlo al reservar) y luego unos entrantes que estaban buenísimos, sobre todo las croquetas y las…Más']","['martxo · Galería · Nosotros · Come · Bebe · Contacto. Abrir menú Cerrar menú. Galería ... Taldea. Rodriguez Arias 71 48013 Bilbao Bizkaia. 628 24 04 55.', 'Martxo BGC · Rodríguez Arias 71 48013 Bilbao España · Página web · Mejora este perfil.', '16 jun 2023 — Tres jóvenes chefs inauguran nueva propuesta hostelera en el 71 de Rodríguez Arias: buena cocina local y cócteles.']"
Urdazpi,,566,"4,2",€€,Tiene terraza· Tiene comedor privado· Sillas altas disponibles,"Urkixo Zumarkalea, 48, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['8:00–24:00'], 'sábado': ['8:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–24:00'], 'martes': ['8:00–24:00'], 'miércoles': ['8:00–24:00'], 'jueves': ['8:00–24:00']}",944 22 11 82,"['Gran cocina con productoscde altísima calidad. Esmerado y amable el servicio. Mejoran cada dia.', 'Me ha decepcionado un poco. La paletilla muy normalita. El pulpo a la brasa estaba calcinado y con lo que cuesta la ración...y el rodaballo a pesar de ser de…Más', 'Restaurante de alta calidad con una ubicación céntrica en Bilbao. Tienen una carta de carnes, pescados y entrantes variados al igual que postres.…Más']","['Urdazpi - Restaurante en Bilbao. Comida vasca. Reservas. Tel.: +34 944 22 11 82. Alameda de Urquijo...', 'El restaurante Urdazpi Restaurante está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5...', 'El Restaurante Urdazpi está situado en el barrio de Indautxu en Bilbao. Por ello ofrece una auténtica gastronomía vasca en un ambiente acogedor y agradable.']"
"Bar-Restaurante ""La Roca""",,11000,"4,2",20-30€,Ideal para ver deportes· Sillas altas disponibles· Se admiten perros,"Archivo Histórico Provincial, Ercilla Kalea, 1, Abando, 48009 Bilbao, Biscay","{'viernes': ['7:30–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['7:30–22:00'], 'martes': ['7:30–22:00'], 'miércoles': ['7:30–22:00'], 'jueves': ['7:30–22:00']}",944 25 50 09,"['Buenos pinchos y raciones que hemos podido probar está noche en La Roca,', 'No suelo poner reseñas, pero esta vez, lo merece ¡Y mucho! Viajamos con perro y fué uno más des del primer momento. Nos dejaron entrar con él en el interior y…Más', 'Un lugar magnífico de principio a fin, buscábamos un sitio para comer y poder estar con nuestro perro, no sólo nos han permitido comer allí, sino que además nos…Más']","['... café baristas cerveza metodología de tiraje vino su000lería ... © Restaurante La Roca Bilbao • Ercilla Kalea 1 48009 Bilbo Bizkaia • Tel...', '169 opiniones#175 de 987 restaurantes en Bilbao€€ - €€€BarMediterráneaEuropea ... Atmósfera: 4. LA ROCA Bilbao - Abando - Menú Precios y Restaurante Opiniones -...', 'La Roca Bilbao · Menu · El Café · Nuestros Vinos · Nuestros Pintxos · La Cerveza. Menu. El Menu. © Restaurante La Roca Bilbao • Ercilla Kalea 1 48009 Bilbo...']"
ORINOCO IBAIA Bar Restaurante,,113,"4,4",10-20€,Tiene terraza· Ideal para ver deportes,"Egaña Kalea, 11, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['9:30–1:00'], 'sábado': ['10:30–1:00'], 'domingo': ['10:30–23:00'], 'lunes': ['9:30–23:00'], 'martes': ['9:30–23:00'], 'miércoles': ['9:30–23:00'], 'jueves': ['9:30–23:00']}",666 18 54 03,"['Ricardo es un buen profesional y un buen tío, comes bien, disfrutas tranquilo en un local muy bonito y desconectas para comer, k más puedes pedir???, iré siempre k pueda, …Más', 'Fuimos con la familia a comer y pedimos 3 personas langostinos a la plancha. Tres de ellos no estaban en buen estado,. Cuando se lo dijimos a la camarera nos lo…Más', 'Fui un lunes con mi pareja y pedimos menú del día (13.50€).\nIncluye una bebida, primer y segundo plato y postre. La comida es muy abundante…Más']","['¿El restaurante ORINOCO IBAIA ofrece comida para llevar? Sí el restaurante ... Calidad/precio: 4. ORINOCO IBAIA  Bilbao - Indautxu - Fotos Número de Teléfono y...', '5 feb 2024 — ORINOCO IBAIA es conocido porque tiene platos de la cocina española. Este lugar se enorgullece de sus atrayentes filetes su tierna carne de...', 'Servicio muy malo no ofrecen ni la bebida cuando pides la comanda..tiempo de espera entre el primer y segundo plato 50 minutos...todas las mesas del comedor ...']"
Restaurante Japonés - 99 SUSHI BAR BILBAO,,173,"4,4",Más de 100€,,,{},,"['Teníamos expectativas del sitio, pero sin duda no fué una buena experiencia. La comida es mediocre para el precio que pagas, casi 40 euros por un tartar de atún…Más', 'Hemos ido por mi cumpleaños en familia, ya que es verdad que el precio no es el mejor para el dia a dia. Sin embargo la relacion calidad precio va en acorde.…Más', 'De viaje con destino a Cantabria paramos en Bilbao para cenar. Nos apetecía comida japonesa. Sin reserva hemos conseguido una mesa sin problemas. El ambiente es…Más']","['99 SUSHI BAR BILBAO ; HORARIO LUNES A SÁBADO 13:30 A 16:00 / 20:30 A 23:30. DOMINGOS 13:30 A 16:00 ; TELÉFONO +34 944 432 456 ; DIRECCIÓN Calle Ercilla 37 48011...', '18 opiniones#499 de 987 restaurantes en Bilbao€€€€JaponesaSushiFusión japonesa. Calle Ercilla 37 48011 Bilbao España +34 944 43 24 56 Página web Añadir...', 'TAKE AWAY BILBAO ; HORARIO. LUNES A SÁBADO 13:30 A 16:00 / 20:30 A 23:30. DOMINGOS 13:30 A 16:00 ; PEDIDO ONLINE. HACER PEDIDO ; TELÉFONO. +34 944 432 456.']"
