title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Restaurante Toma y Daka,,17000,"4,3",€€,,"Pl. Nueva, 1, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['11:00–22:30'], 'jueves': ['11:00–22:30'], 'viernes': ['11:00–23:30'], 'sábado': ['11:00–23:30'], 'domingo': ['11:00–22:30'], 'lunes': ['11:00–22:30'], 'martes': ['11:00–22:30']}",,"['Fuimos buscando un sitio donde cenar dimos con este. A pesar de estar bastante lleno un viernes noche, se quedaba libre una mesa y nos atendieron genial.…Más', 'Sitio perfecto para cenar. Todos loss pinchos muy ricos. El de tortilla con cebolla está excelente. Recomiendo la tarta de queso o la torrija (espectacular). Servicio atento, amable y …Más', 'Algunos domingos solemos ir de pintxo pote pero en esta ocasión ha sido una cena tranquila y muy agradable. El salón un sitio acogedor y muy cómodo con un excelente servicio.']","['Toma y Daka es un restaurante especializado en carnes pescados y mariscos a la brasa. Siempre apostamos por el mejor producto local.', 'El restaurante Toma y Daka está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5; Atmósfera...', 'Toma y Daka tiene una nota de 8.8/10. Los usuarios de TheFork han dado una nota según las categorías siguientes: Calidad de la comida: 9/10; Servicio: 8.7/10...']"
Irrintzi,Bar moderno y vistoso con pinchos de inspiración internacional cerveza cócteles y murales.,25000,"4,3",10-20€,,"Andra Maria Kalea, 8, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:30–15:00', '19:00–22:30'], 'jueves': ['9:30–15:00', '19:00–22:30'], 'viernes': ['9:30–15:00', '19:00–23:30'], 'sábado': ['11:30–23:30'], 'domingo': ['12:00–16:00'], 'lunes': ['9:30–15:00', '19:00–22:30'], 'martes': ['9:30–15:00', '19:00–22:30']}",,"['No se si nos gustó más su deliciosa barra de pintxos o el trato recibido por parte de la camarera. Un local con trato cercano y buena variedad de pintxos.…Más', 'La verdad que hemos venido por las reseñas pero el ambiente ha dejado mucho que desear. Hemos llegado a las 14:16, el restaurante cierra a las 15:00, pero al…Más', 'Típico sitio de pintxos por Bilbao. Y tienen una carta con pintxos sin gluten que te preparan al momento. Me encantó el pintxo de cordero y manzana y el de falafel. Además tienen dos tipos…Más']","['El restaurante Irrintzi está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4; Atmósfera: 4...', 'Pintxos & Friends. INICIO · Irrintzi · Galería · Contacto. 1. The pintxo concept. Castellano. +info. English. +info. Euskera. +info. ©Irrintzi2017.', 'Excelente bar/restaurante de pintxos en pleno centro de Bilbao. Es un sitio muy acogedor el personal es muy amable y tiene mucha variedad de pintxos: los hay...']"
Txiriboga,,633,"4,2",1-10€,,"Andra Maria Kalea, 13, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['12:00–23:00'], 'jueves': ['12:00–23:00'], 'viernes': ['12:00–1:00'], 'sábado': ['12:00–1:00'], 'domingo': ['12:00–16:30'], 'lunes': ['Cerrado'], 'martes': ['12:00–23:00']}",,"['Me parece un sitio muy bueno. Probé varios pintxos y a cual más bueno(merece la pena ir a Bilbao solo para probar la croqueta txiriboga). Además la bebida está…Más', 'Nos recomendaron otra taberna en la misma calle pero no nos convenció. Vimos mucha gente en Txiriboga y decidimos probar. Que gran acierto….!!!!…Más', 'Hemos estado 4 días en Bilbao y hemos repetido en el sitio. El local es pequeño pero si te haces con un huequecillo dentro, triunfas! 😬. Tiene una gran variedad…Más']","['El restaurante Txiriboga está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5; Atmósfera...', 'Consigue las mejores ofertas para Txiriboga en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', 'Txiriboga: Muy decente - 93 opiniones y 37 fotos de viajeros y ofertas fantásticas para Bilbao España en Tripadvisor.']"
La Ribera Bilbao,Restaurante moderno junto a la ría con platos típicos españoles marisco y música en directo.,26000,"4,2",10-20€,,,"{'miércoles': ['Cerrado'], 'jueves': ['11:00–23:30'], 'viernes': ['11:00–1:00'], 'sábado': ['11:00–1:00'], 'domingo': ['11:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Emplazado encima del río, con una bonita terraza y con varios lugares donde poder elegir pinchos y mas pinchos!! Me encantó, tanto por su vida como por su comida! Tiene un encanto n…Más', 'Fuimos a comer el Brunch cuatro personas y salimos completamente decepcionados.\nLa comida bastante insulsa, los huevos rotos eran s…Más', 'Es nuestro restaurante en Marbella de referencia. Su buen hacer, profesionalidad y buen trato, hace que repitamos siempre.…Más']","['Gastronomía música y cultura para todas las edades en el histórico mercado de La Ribera.', 'El restaurante La Ribera está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5; Atmósfera...', 'Cocina tradicional frente a la Ria de Bilbao. Conoce nuestro perfil de catering @lariberacatering reservas@lariberabilbao.com 946575474.']"
Bar Epelde,,134,"4,5",,,"Barrenkale, 27, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['13:00–16:00', '19:00–24:00'], 'jueves': ['13:00–1:30'], 'viernes': ['13:00–2:30'], 'sábado': ['13:00–2:30'], 'domingo': ['13:00–18:30'], 'lunes': ['Cerrado'], 'martes': ['13:00–16:00', '19:00–24:00']}",,"['Un buen sitio para tomar un vermut o cinzano preparados, como alternativa al tradicional del Ander. La tortilla de patatas está buenísima también y otros…Más', 'Un local diferente, donde podrás disfrutar de un cálido ambiente, acogedor y buena música, con una gran de selección de vinos y pitxos, además de un trato exquisito por parte de sus camar…Más', 'No se exagera si se dice que es el\nMejor Martini de Bilbao . Yo diría del mundo , he viajado por 70 países y nunca había probado un martini tan delicioso']","['Bar céntrico con una gran oferta en bebidas. Estaremos encantados de recomendarte una taza de café caliente. Te ofrecemos WiFi gratis. Así podrás navegar por...', '8 mar 2023 — La galerista E000ia Epelde ha abierto en Bilbao La Vieja un lugar ecléctico y acogedor en el que conviven el arte la moda y la gastronomía.', 'Bar Epelde · Página · Bar de vinos · +34 944 15 39 98 · Calificación · 46 14 opiniones.']"
Topa Bilbao,,169,"4,5",10-20€,,"Goienkale, 42, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['13:00–16:00', '19:00–22:00'], 'jueves': ['13:00–16:00', '19:00–22:00'], 'viernes': ['13:00–16:00', '19:00–23:00'], 'sábado': ['13:00–23:30'], 'domingo': ['13:00–16:00'], 'lunes': ['Cerrado'], 'martes': ['13:00–16:00', '19:00–22:00', 'Actualizado por esta empresa hace 7 semanas']}",,"['Bastante bien todo en general.…Más', 'Un local bastante pequeño, apenas entran 10 personas. Sin embargo, está muy bien decorado y ambientado y el servicio es fantástico. La chica que nos atendió…Más', 'El local es pequeño pero está bien distribuido y muy bien decorado.\nLa comida es como una especie de pokes pero con bas…Más']","['Hot fries Bowls Street food de la buena Reservas solo +10 pers. Delivery . Goienkale 42 Bilbao Spain 48005.', 'Usa tu cuenta de Uber para pedir entregas de Topa Bilbao en Bilbao. Explora el menú echa un vistazo a los artículos populares y haz un seguimiento de tu...', 'Necesitas pedir algo de TOPA en Bilbao? Utiliza Glovo y recibirás tu pedido en casa de forma fácil y rápida. Pide online con Glovo ahora.']"
The Beetle Bar-Bilbao,,902,"4,4",1-10€,,"Plaza Unamuno, 3, K. Barria, 3, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–22:30'], 'jueves': ['8:30–22:30'], 'viernes': ['8:30–22:30'], 'sábado': ['9:00–22:30'], 'domingo': ['9:00–22:30'], 'lunes': ['8:30–22:30'], 'martes': ['8:30–22:30']}",944 00 98 72,"['Buen desayuno calidad - precio. El menú incluía bacon pero no como carnes, y sin perdirlo me ofrecieron muy amablemente cambiarme el bacon por queso. Ordené 2’…Más', 'Desayuno de lujo en Bilbo, aunque el sitio es muy pequeñito...creo q ahí reside su encanto...desayuno Inglés y pancake con sitope de chocolate y fruta…Más', 'Local pequeño pero agradable. Probamos ambos desayunos y ambos estaban muy ricos, lo único que las tostadas eran algo pequeñas.…Más']","['Ubicación y contacto. Barrenkale 3 Una DE Las Esquinas DE LA Plaza Unamuno 48005 Bilbao España.', '360 Followers 38 Following 18 Posts - See Instagram photos and videos from The Beetle Bar @thebeetlebarbilbao', 'The Beetle Bar Bilbao. 730 Me gusta · 363 personas han estado aquí. Siguenos también en Twitter e Instagram: @thebeetlebar Telefono-94 400 98 72.']"
GATZ BERRIA SOCIEDAD LIMITADA,Bar de paredes azules con decoración de utensilios antiguos y reconocida barra de pintxos incluidos veganos.,461,"4,3",1-10€,,"Andra Maria Kalea, 10, BJ 1, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['12:30–23:00'], 'jueves': ['12:30–23:00'], 'viernes': ['12:30–24:00'], 'sábado': ['12:30–24:00'], 'domingo': ['12:30–16:00'], 'lunes': ['12:30–23:00'], 'martes': ['12:30–23:00']}",,"['Para mi los mejores pintxos de Bilbao. Amplia oferta, un servicio excelente. Las camareras no paran, son rápidas en atenderte y siempre con buen humor y una…Más', 'Tapas muy buenas. Bacalao al pilpil de categoría,y tartar de Atún bueníssimo. Aire acondicionado para los días de calor,y está limpito todo,así da gusto…Más', 'Tortilla de morcilla de arroz espectacular, pero ojo que el pimiento que viene encima pica un poco. Aparte la camarera súper amable y todo muy limpio, incluido…Más']","['Gatz es un bar de pintxos situado en la calle Santa Maria 10 en pleno Casco Viejo de Bilbao. Gran variedad de pintxos para todos los gustos incluidos veganos...', 'Razón Social. Gatz Berria Sl. CIF. B95497798. Objeto Social. El negocio de la hosteleria. Forma jurídica. Sociedad limitada. Actividad.', 'GATZ BERRIA SL en Bizkaia ; 5630 - Establecimientos de bebidas · 5813 - Bares y cafeterías · EL NEGOCIO DE LA HOSTELERIA. · Registro Mercantil de Bizkaia - 6 actos...']"
kebab Bar Casco Viejo Bilbao,,3,"5,0",,,"Goienkale, 16, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['12:00–2:00'], 'jueves': ['12:00–2:00'], 'viernes': ['12:00–2:00'], 'sábado': ['12:00–2:00'], 'domingo': ['12:00–2:00'], 'lunes': ['12:00–2:00'], 'martes': ['12:00–2:00']}",946 12 02 36,"['La comida muy buena, aunque el local un poco pequeño, e de añadir que nos regalaron una botella de kas de naranja de 2 L.…Más', 'Super buen servicio y gente muy amable, no me llegó el dinero para la pedrata pero igualmente me lo regaló']","['Ubicación y contacto. Askao Kalea 4 48005 Bilbao España. A 00 km de Casco Viejo ... BILBAO DONER KEBAB - Fotos Número de Teléfono y Restaurante Opiniones -...', 'Kebab Euskadi Casco Viejo ; Menús / Menus Menú 4. Popular. 800 € ; Raciones Nuggets de Pollo 8 Unidades. Popular. 500 € ; Raciones Pedrata Grande. Popular. 650...', 'kebab Bar Casco Viejo Bilbao en Bilbao. Goienkale 16 Bilbo Bilbao · 946 12 02 36. 10. Basado en 2 opiniones encontradas en 1 webs...']"
El Ciervo Bilbao,,251,"4,2",10-20€,,"Askao Kalea, 7, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–1:00'], 'sábado': ['8:00–2:00'], 'domingo': ['8:00–21:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00', 'Actualizado por esta empresa hace 11 semanas']}",623 38 76 67,"['Ya han dejado constancia en alguna reseña y yo lo corroboro. Atiende una zumbada en este restaurante.…Más', 'Nos encantó la comida después de estar paseando toda la mañana por Bilbao,la camarera encantadora y la gente del lugar muy amable…Más', 'Estuvimos hace unas semanas, nos llamó la atención desde la calle la variedad de pintxos que tenían en la barra, por lo que decidimos entrar y probar un par de…Más']","['El restaurante El Ciervo Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3.5...', 'Calle Askao 7 Casco Viejo Bilbao. ""Desayunos pintxos comidas y cenas por reserva"" Teléfono de reservas: 623 38 76 67. Pintxos Barra\'s profile picture.', '6 may 2022 — El Ciervo Bilbao · Dirección Askao 7 · Teléfono 62338766 · Redes Sociales Instagram · Precios Menú del día: 14 €. Menú de fin de semana: 18 €.']"
TXUKRUT Bar,,479,"4,5",10-20€,,"San Frantzisko Kalea, 25, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['12:30–16:00', '18:00–24:00'], 'jueves': ['12:30–16:00', '18:00–24:00'], 'viernes': ['13:00–16:30', '19:00–1:00'], 'sábado': ['13:00–17:00', '19:00–24:00'], 'domingo': ['13:00–17:00'], 'lunes': ['Cerrado'], 'martes': ['12:30–16:00', '18:00–24:00', 'Actualizado por esta empresa hace 1 semana']}",,"['Este restaurante tiene una comida Vegana Deliciosa 🤤!! El Chef y el camarero encantadores. Pero de verdad la comida otro nivel. Mis dieces para ellos. Muy…Más', 'Todo bastante correcto salvo que reservamos a una hora y cuando llegamos no habían abierto y tuvimos que esperar aún media hora. La atención bien y la comida justita de cantid…Más', 'Local pequeñito y agradable. Me gustó mucho la comida, sobretodo el shitake a la feira (y no me gustan las setas!), y el plato de seitán. Comida buena y bien…Más']","['El restaurante Txukrut está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 5; Calidad/precio: 5...', 'Txukrut nació con el firme propósito de ofrecer una buena barra de pintxos apta para veganos y vegetarianos con propuestas ricas y originales para que...', '8 jun 2018 — Txukrut · Dirección San Francisco 25 Bilbao. · Teléfono 946411504. · Instagram @txukrut_vega_bar. · Precios Shitake a feira: 8 €. Ensaladilla: 6...']"
Vermuteka,,140,"3,9",1-10€,Tiene terraza· Se sirven platos vegetarianos,"Erribera Kalea, 57, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:30–22:30'], 'jueves': ['9:30–22:30'], 'viernes': ['9:30–22:30'], 'sábado': ['9:30–22:30'], 'domingo': ['11:00–19:00'], 'lunes': ['9:30–22:30'], 'martes': ['9:30–22:30']}",,"['Buen ambiente dentro del mercado de la Ribera, curioso mercado con zona de bares de pintxos dentro.…Más', 'Pinchos con buena materia prima, pero con algunos defectos para nuestro gusto. El pan de la base es demasiado grueso, lo que dificulta la tarea de comerlos. Por…Más', 'Primera parada en el mercado de san antón. Pedimos algunos de los montaditos en la vermuteka y de los cuales os he dejado las fotos. En general todos buenos. La…Más']","['El restaurante Vermuteka está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Asociado al momento de aperitivo con raciones de caracolillos nécoras quisquillas langostinos y ostras. Asociado al servicio de raciones de salmón marinados...', 'Buen ambiente dentro del mercado de la Ribera curioso mercado con zona de bares de pintxos dentro. La Vermuteka tiene buenos pintxos a precio razonable.']"
Ziburu,Taberna de pintxos y restaurante de cocina de mercado con opciones vegetarianas barra de madera y terraza.,163,"4,5",10-20€,,"Bilbo Zaharra Kalea, 19, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['7:00–23:00'], 'jueves': ['7:00–23:00'], 'viernes': ['7:00–23:00'], 'sábado': ['12:00–1:30'], 'domingo': ['12:00–23:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00']}",,"['Excelente excelente y excelente. Por once euros hemos comido un menú estupendo tanto en calidad como en cantidad.…Más', 'Muy buen servicio, comida buena y de calidad,barato menú 11,50€. Cuando esté por la zona comeré de nuevo allí.…Más', 'Todo increíble, precio súper asequible (pocos menús por 11€ quedan ya en Bilbo) y la comida riquísima. Y súper importante también, opciones vegetarianas tanto…Más']","['Recién llegamos a Bilbao a los alrededores de la calle San Frantzisko y dimos con este sitio para comer es de menú precio muy asequible buena comida casera...', 'Espaguetis boloñesa Dilistak. Ensalada de tomate y aguacate Zainzuriak entsalada. Crema de calabacin puerro y zanahoria Kuiatxo azenario eta porru...', 'Restaurante Ziburu Jatetxea Bilbao. 544 Me gusta · 30 personas han estado aquí. Desayunos pintxos y menús del día todos los días platos combinados...']"
