title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Restaurante Batzoki de Abando / Abandoko Batzokia,Pintxos y menú de cocina tradicional vasca en espacio moderno decorado con fotografías en blanco y negro.,21000,"4,3",10-20€,,"Henao Kalea, 33, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['8:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00'], 'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–24:00']}",946 12 35 71,"['Un bonito lugar para comer o cenar, el trato es inmejorable. El camarero, muy atento, nos explicó detalladamente cada plato que le preguntábamos y lo que había ……Más', 'Un batzoki de siempre de Bilbao,tiene una barra muy buena y los camareros son muy atentos sobre todo Chemi un gran currela. Es un bar restaurante está muy bien con una muy buena acúst…Más', 'Menú especial de 33€ (cocina tradicional) con 3 entrantes para compartir, un segundo plato a elegir y postre.…Más']","['Abandoko Batzokia Batzoki de Abando a 3 minutos de la parada de metro de Moyua salida Ercilla/Guggenheim. Nos encontramos en la calle Henao junto al museo de...', 'Ubicación y contacto. Calle Henao 33 48009 Bilbao España. Abando.', 'En el Batzoki de Abando podras picar algo comer un menu del día menus especiales para comidas y cenas y degustar deliciosos pintxos.']"
Singular,Sillones vintage y paredes de piedra en este local de iluminación íntima para cerveza artesana y raciones.,12000,"4,5",10-20€,Tiene terraza· Sirve buenos cócteles· Hay actuaciones en directo,"Lersundi K., 2, Abando, 48009 Bilbo, Bizkaia","{'viernes': ['9:30–1:30'], 'sábado': ['12:30–1:30'], 'domingo': ['Cerrado'], 'lunes': ['9:30–23:00'], 'martes': ['9:30–23:00'], 'miércoles': ['9:30–23:00'], 'jueves': ['9:30–23:00']}",944 23 17 43,"['Buen ambiente y muy buena atención por parte de las camareras. Aconsejando y recomendando cervezas. Hay gran variedad de cervezas artesanas, también muy ricas…Más', 'El local es muy bonito. Tienen variedad de cervezas y a partir de las 20 hrs sirven tostas y picoteo a base de embutidos, queso y enlatados. Los pintxos de la barra son muy sencillos, nada …Más', 'Estupendas cervezas y personal muy simpático. Disponen de 8 grifos de cerveza muy muy buena, de la que te sienta bien. Un poco cara, pero lo vale desde luego.…Más']","['SINGULAR · Subastas. Ongi etorriak Singularrera. Bienvenidxs a Singular. Ongi etorriak Singularrera / Bienvenidxs a Singular. Carta de Birrotes · Cañeros.', 'El restaurante Singular está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Céntrico bar de Bilbao con una bonita decoración muy espacioso y en el que se pueden tomar unas buenas cañas o pintas. Se está muy a gusto.']"
La Terraza del Domine | Bilbao,,73,"4,5",10-20€,Tiene terraza,"Mazarredo Zumarkalea, 61, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['7:00–11:00', '16:00–22:00'], 'domingo': ['7:00–11:00', '16:00–22:00'], 'lunes': ['7:00–11:00', '16:00–22:00'], 'martes': ['7:00–11:00', '16:00–22:00'], 'miércoles': ['7:00–11:00', '16:00–22:00'], 'jueves': ['7:00–11:00', '16:00–22:00'], 'viernes': ['7:00–11:00', '16:00–22:00', 'Actualizado por esta empresa hace 5 semanas']}",944 25 33 00,"['Hasta las 11:00 am ofrecen desayunos en la terraza del hotel por 32 euros persona. Las vistas son espectaculares. El desayuno está muy bueno, especialmente las…Más', 'Aunque los precios son bastante caros creo que merece la pena ir al menos a tomarse un café, ya que las vistas son probablemente de lo mejorcito de Bilbao.…Más', 'Lugar con unas vistas espectaculares. Personal muy profesional y atento, nuestra camarera Mónica un encanto. La comida exquisita.…Más']","['“La Terraza” de Bilbao un imprescindible. El lugar de moda para disfrutar de un desayuno brunch o copas con impresionantes vistas panorámicas de 180º de...', 'Todos los días de 07:00h a 11:00h. Es necesario reservar. Este bono de regalo debe presentarse a la llegada al hotel.', 'La Terraza está abierta todas las tardes a partir de las 16:00h para disfrutar de copas y picoteo con las mejores vistas panorámicas del museo Guggenheim y la...']"
La Casita de Sabino,Cajas con la pesca del día se pueden ver en la parte delantera de este bar de marisco que también sirve muchos vinos locales.,13000,"4,4",€€,Tiene terraza,"Iparraguirre Kalea, 1, Abando, 48009 Bilbo, Bizkaia",{},611 21 68 22,"['Buen pescado, aunque no en todos los platos sale igual de bueno. En mi caso buen rape pero nada recomendables las gambas blancas plancha.…Más', 'Gran lugar para comer un pescado fresco. el trato muy bueno y el servicio también. la especialidad en peces para destacar, especialmente de gran tamaño. Tienen ……Más', 'Increíble la comida, un pescado nivel 10/10!!! Probamos el “Matxote” nunca lo había comido y estaba bueniiisimo, las Ostras y Zamburiñas de primera calidad, y…Más']","['7 dic 2022 — La Casita de Sabino Iparraguirre 1 Bilbao 48009. TELÉFONO: 611 216 822. HORARIO DE OTOÑO: COMIDAS Martes - Miércoles - Jueves - Viernes...', 'El restaurante La Casita de Sabino está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'La Casita de Sabino · C/ Henao 3 · 48909 Bilbao Vizcaya/Bizkaia - España · España.']"
"Bar ""Stromboli""",Pufs de mimbre iluminación íntima sofás y ambiente chill out en una cafetería con batidos y combinados.,12000,"4,4",1-10€,Sirve buenos cócteles· No se aceptan reservas· Se sirve comida en el bar,"Calle Gral. Concha, 12, Abando, 48008 Bilbao, Biscay","{'viernes': ['16:00–2:30'], 'sábado': ['16:00–2:30'], 'domingo': ['16:00–22:00'], 'lunes': ['16:00–21:00'], 'martes': ['16:00–22:00'], 'miércoles': ['16:00–22:00'], 'jueves': ['16:00–22:00']}",944 05 18 72,"['Siempre me ha parecido un local curioso por la decoración, especialmente por los ""sofás"" en los que te puedes recostar mientras disfrutas de la bebida. Después…Más', 'Me encanta este bar,tienen buen producto,los cocktels están buenos, en especial el mojito y sex on beach,el batido de Oreo con nata es brutal,y las ……Más', 'Lugar cómodo y grande con muchas opciones de bebida. Las sacudidas son enormes y asequibles.']","['STROMBOLI Bilbao - Abando - Fotos Número de Teléfono y Restaurante Opiniones - Tripadvisor. Bilbao · Provincia de Vizcaya · País Vasco · España · Europa.', 'Descubre el Stromboli un bar diferente de cafés tés zumos y cócteles donde disfrutar de la música en Bilbao.', '973 Followers 1429 Following 39 Posts - See Instagram photos and videos from Stromboli Bilbao @strombolibilbao']"
Lau Bar Restaurante,,87,"4,9",10-20€,,"San Mames Zumarkalea, 23, Abando, 48010 Bilbo, Bizkaia","{'sábado': ['10:30–0:30'], 'domingo': ['10:30–16:30'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:30'], 'viernes': ['8:00–0:30']}",846 66 55 10,"['Sito donde puedes comer y beber bien. El personal de barra y comedor muy buenos.Para repetir en varias ocasiones…Más', 'Todo exquisito comida 10/10 ambiente agradable personal atento probamos variedad y está todo buenísimo sin duda un sitio para volver.…Más', 'Muy buen hallazgo, prácticamente en el centro de Bilbao, con un menú a unos muy asequibles 16 euros. Prácticamente una pequeña carta a precio de menú del día.…Más']","['Lau Bar. Bares-Restaurantes · Cómo llegar. Dirección. Alameda San Mamés 23 ... Descubre con nuestras rutas guiadas a través del comercio un Bilbao que no...', '16 ene 2024 — Buena ubicación. Terraza con servicio. Gran variedad de pinchos. Precio normal. Lo mejor de todo la atención por parte de todos los empleados.', 'Bar regentado por hermanos desde hace más de 25 años. Las rabas están riquísimas. Barra con unos pintxos que hace querer probarlos todos. Trato excelente.']"
Bilko,,494,"3,8",10-20€,Tiene terraza· Sirve buenos cócteles,"Iparraguirre Kalea, 11, bajo, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['10:00–2:00'], 'domingo': ['10:00–2:00'], 'lunes': ['8:00–24:00'], 'martes': ['8:00–24:00'], 'miércoles': ['8:00–24:00'], 'jueves': ['8:00–24:00'], 'viernes': ['8:00–24:00']}",944 25 70 77,"['No se puede servir peor. Increíble que esto pase en Bilbao. 4 desayunos, el pan tumaca sin tomate, nos sirven el zumo tras servir a otros comensales que…Más', 'Solo decir... q los asturianos tenían q venir aquí... a aprender como se hacen los cachopos!!!... He estado muchas veces en Asturias comiendo cachopo... Y este ……Más', 'Hemos desayunado aquí\nLa tosta de pollo y tomates cherry con guacamole y un pintxo de salmón con queso…Más']","['Restaurante en Bilbao - Bizkaia BILKO en nuestro bar restaurante podrás degustar los mejores pintxos una carta a tu gusto y un trato excepcional.', 'Ubicación y contacto. Calle Iparragirre 11 48009 Bilbao España. Abando.', 'El restaurante Restaurante Bilko está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 2.5; Calidad/precio: 3...']"
Lau Bar Restaurante,,87,"4,9",10-20€,,"San Mames Zumarkalea, 23, Abando, 48010 Bilbo, Bizkaia","{'sábado': ['10:30–0:30'], 'domingo': ['10:30–16:30'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:30'], 'viernes': ['8:00–0:30']}",846 66 55 10,"['Sito donde puedes comer y beber bien. El personal de barra y comedor muy buenos.Para repetir en varias ocasiones…Más', 'Todo exquisito comida 10/10 ambiente agradable personal atento probamos variedad y está todo buenísimo sin duda un sitio para volver.…Más', 'Muy buen hallazgo, prácticamente en el centro de Bilbao, con un menú a unos muy asequibles 16 euros. Prácticamente una pequeña carta a precio de menú del día.…Más']","['Lau Bar. Bares-Restaurantes · Cómo llegar. Dirección. Alameda San Mamés 23 ... Descubre con nuestras rutas guiadas a través del comercio un Bilbao que no...', '16 ene 2024 — Buena ubicación. Terraza con servicio. Gran variedad de pinchos. Precio normal. Lo mejor de todo la atención por parte de todos los empleados.', 'Bar regentado por hermanos desde hace más de 25 años. Las rabas están riquísimas. Barra con unos pintxos que hace querer probarlos todos. Trato excelente.']"
Bilko,,494,"3,8",10-20€,Tiene terraza· Sirve buenos cócteles,"Iparraguirre Kalea, 11, bajo, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['10:00–2:00'], 'domingo': ['10:00–2:00'], 'lunes': ['8:00–24:00'], 'martes': ['8:00–24:00'], 'miércoles': ['8:00–24:00'], 'jueves': ['8:00–24:00'], 'viernes': ['8:00–24:00']}",944 25 70 77,"['No se puede servir peor. Increíble que esto pase en Bilbao. 4 desayunos, el pan tumaca sin tomate, nos sirven el zumo tras servir a otros comensales que…Más', 'Solo decir... q los asturianos tenían q venir aquí... a aprender como se hacen los cachopos!!!... He estado muchas veces en Asturias comiendo cachopo... Y este ……Más', 'Hemos desayunado aquí\nLa tosta de pollo y tomates cherry con guacamole y un pintxo de salmón con queso…Más']","['Restaurante en Bilbao - Bizkaia BILKO en nuestro bar restaurante podrás degustar los mejores pintxos una carta a tu gusto y un trato excepcional.', 'Ubicación y contacto. Calle Iparragirre 11 48009 Bilbao España. Abando.', 'El restaurante Restaurante Bilko está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 2.5; Calidad/precio: 3...']"
Desberdin,,255,"4,4",1-10€,Tiene terraza· Sillas altas disponibles,"García Rivero Maisuaren Kalea, 4, Abando, 48011 Bilbo, Bizkaia","{'sábado': ['11:00–24:00'], 'domingo': ['11:00–16:00'], 'lunes': ['19:00–23:00'], 'martes': ['11:00–23:00'], 'miércoles': ['11:00–23:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–24:00']}",944 41 06 99,"['Tapas deliciosas y buenos precios. Jefe muy amable que nos explicó los pintxos en inglés. Gran recomendación…Más', 'Muy atentos y buena relación, calidad-precio…Más', 'Buen ambiente y buenos pinchos con un gran servicio.…Más']","['El restaurante Desberdin está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5...', 'Desberdin es un bar que ofrece la más exquisita variedad de pintxos que puedes encontrar en Bilbao desde el 2003. Ven a visitarnos en el corazón de la...', 'El restaurante. Todos sus comensales veneran las exquisita cocina de este restaurante lo encontrarás en la ciudad de Bilbao nos gusta mucho por su ubicación.']"
Restaurante Txio,,227,"3,9",10-20€,,"Heros Kalea, 7, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['8:00–24:00'], 'domingo': ['8:00–18:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00'], 'miércoles': ['7:00–23:00'], 'jueves': ['7:00–23:00'], 'viernes': ['7:00–24:00']}",944 25 65 87,"['Todo correcto, aunque nada que me volviera loco (al menos de lo que yo he probado).', 'Venimos a tomar un refresco y unos pintxos a media tarde. Lo más caro el pintxo, 2’70€, un pintxo de pan con jamón y dos croquetas de jamón, que encima estaban frías y revenidas.…Más', 'Estuvimos tomando un menú el pasado lunes. Acudimos porque el lugar nos resulta muy atractivo y habíamos tomado algo, en varias ocasiones en la barra a media…Más']","['27 jul 2020 — Seleccionando las mejores materias primas carnes pescados y verduras entre otros siempre frescos de temporada y de primera calidad.', 'El restaurante Txio está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 3; Calidad/precio: 3...', 'Para Picar · Fritura de Txipirones. 1100€. con salsa ligera Alioli · Morcilla de verduras. 950€. con pimientos asados · Natxos. 900€. con Guacamole Txio y...']"
Bar Restaurante Víctor,Repostería casera en salón de estilo clásico con terraza con pintxos y platos bilbaínos.,648,"4,1",€€,Tiene terraza· Tiene comedor privado· Se sirven platos veganos,"Pl. Nueva, 2, Bajo 3, Ibaiondo, 48005 Bilbao, Biscay","{'sábado': ['9:30–23:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:30'], 'martes': ['9:00–22:30'], 'miércoles': ['9:00–22:30'], 'jueves': ['9:00–22:30'], 'viernes': ['9:00–23:00']}",944 15 16 78,"['Personal atento, local agradable y buena comida.', 'Comimos abajo en el bar.…Más', 'Un bar con buena terraza para tomar el aperitivo. Nosotros, comimos varios pintxos muy ricos, pero el de bacalao estaba algo seco. El personal muy bien, a la altura de lo que se espera …Más']","['En el Restaurante Victor llevamos desde 1940 sirviendo nuestras especialidades a la carta menús y pintxos en la Plaza Nueva 2 de Bilbao.', 'Restaurante clásico con una renovación estética muy acertada para adecuarlo a esta época haciéndolo elegante y acogedor. En cuanto a la comida a la carta...', 'Menú Degustación 44.00€. 5 entrantes a compartir.Plato fuerte pescado o carne a elegir al momento. · Menú Degustación 44.00€. PLAZA NUEVA · Menú del día 14.00€.']"
Cafe Sirimiri Bar,,627,"4,5",10-20€,Tiene terraza· Se sirve comida en el bar,"Colón de Larreátegui K., 11, Abando, 48001 Bilbo, Bizkaia","{'sábado': ['9:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00'], 'miércoles': ['7:00–23:00'], 'jueves': ['7:00–23:00'], 'viernes': ['7:00–23:00']}",946 55 09 37,"['Impresionante el servicio, un 10 para ellos 👏🏻👏🏻👏🏻👏🏻 el menú también muy bueno! Altamente recomendable', 'Ambiente perfecto. Totalmente recomendable. Trato del personal espectacular. Volvería a repetir…Más', 'Sitio acogedor y muy bien para comer algo rico, que calidad y precio van de la mano, excelente atención y muy recomendable! Merece la pena para pasar un rato muy agradable']","['El restaurante Café Sirimiri Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Café Sirimiri Bar"" Bilbao. 389 Me gusta · 17 personas están hablando de esto · 219 personas han estado aquí. Cafeteria-restaurante comida casera buen...', 'Platos Combinados Hamburguesas Bocatas Sandwich Raciones Os esperamos! calle colon de larreateGUI 11 Bilbao Spain 48010.']"
